first_name,last_name,birth_year,birth_country,id,edited_first,edited_last
Axel,Lindstrom,1895.0,Sweden,lindsax01,axel,lindstrom
Charlie,Lindstrom,1936.0,USA,lindsch02,charlie,lindstrom
Freddie,Lindstrom,1905.0,USA,lindsfr01,freddie,lindstrom
Matt,Lindstrom,1980.0,USA,lindsma01,matt,lindstrom
Scott,Linebrink,1976.0,USA,linebsc01,scott,linebrink
Dick,Lines,1938.0,CAN,linesdi01,dick,lines
Carl,Linhart,1929.0,Czechoslovakia,linhaca01,carl,linhart
Cole,Liniak,1976.0,USA,liniaco01,cole,liniak
Fred,Link,1886.0,USA,linkfr01,fred,link
Jon,Link,1984.0,USA,linkjo01,jon,link
Ed,Linke,1911.0,USA,linkeed01,ed,linke
Royce,Lint,1921.0,USA,lintro01,royce,lint
Bob,Linton,1902.0,USA,lintobo01,bob,linton
Doug,Linton,1965.0,USA,lintodo01,doug,linton
Larry,Lintz,1949.0,USA,lintzla01,larry,lintz
Phil,Linz,1939.0,USA,linzph01,phil,linz
Frank,Linzy,1940.0,USA,linzyfr01,frank,linzy
Andre,Lipcius,1998.0,USA,lipcian01,andre,lipcius
Angelo,LiPetri,1929.0,USA,lipetan01,angelo,lipetri
Johnny,Lipon,1922.0,USA,liponjo01,johnny,lipon
Tom,Lipp,1870.0,USA,lippto01,tom,lipp
Gerard,Lipscomb,1911.0,USA,lipscni01,gerard,lipscomb
Trey,Lipscomb,2000.0,USA,lipsctr01,trey,lipscomb
Bob,Lipski,1938.0,USA,lipskbo01,bob,lipski
Felipe,Lira,1972.0,Venezuela,lirafe01,felipe,lira
Francisco,Liriano,1983.0,D.R.,liriafr01,francisco,liriano
Nelson,Liriano,1964.0,D.R.,liriane01,nelson,liriano
Pedro,Liriano,1980.0,D.R.,liriape01,pedro,liriano
Rymer,Liriano,1991.0,D.R.,liriary01,rymer,liriano
Joe,Lis,1946.0,USA,lisjo01,joe,lis
Horace,Lisenbee,1898.0,USA,lisenho01,horace,lisenbee
Rick,Lisi,1956.0,CAN,lisiri01,rick,lisi
Ad,Liska,1906.0,USA,liskaad01,ad,liska
Pat,Listach,1967.0,USA,listapa01,pat,listach
Pete,Lister,1881.0,USA,listepe01,pete,lister
Jesse,Litsch,1985.0,USA,litscje01,jesse,litsch
Mark,Littell,1953.0,USA,littema01,mark,littell
Zack,Littell,1995.0,USA,litteza01,zack,littell
Brendon,Little,1996.0,USA,littlbr02,brendon,little
Bryan,Little,1959.0,USA,littlbr01,bryan,little
Grady,Little,1950.0,USA,littlgr99,grady,little
Harry,Little,1850.0,USA,littlha01,harry,little
Jack,Little,1891.0,USA,littlja01,jack,little
Jeff,Little,1954.0,USA,littlje01,jeff,little
Luke,Little,2000.0,USA,littllu01,luke,little
Mark,Little,1972.0,USA,littlma01,mark,little
Scott,Little,1963.0,USA,littlsc01,scott,little
Dick,Littlefield,1926.0,USA,littldi01,dick,littlefield
John,Littlefield,1954.0,USA,littljo01,john,littlefield
Carlisle,Littlejohn,1901.0,USA,littlca01,carlisle,littlejohn
Dennis,Littlejohn,1954.0,USA,littlde01,dennis,littlejohn
Larry,Littleton,1954.0,USA,littlla01,larry,littleton
Wes,Littleton,1982.0,USA,littlwe01,wes,littleton
Greg,Litton,1964.0,USA,littogr01,greg,litton
Jack,Littrell,1929.0,USA,littrja01,jack,littrell
Danny,Litwhiler,1916.0,USA,litwhda01,danny,litwhiler
Ben,Lively,1992.0,USA,livelbe01,ben,lively
Buddy,Lively,1925.0,USA,livelbu01,buddy,lively
Jack,Lively,1885.0,USA,livelja01,jack,lively
Wes,Livengood,1910.0,USA,livenwe01,wes,livengood
Bobby,Livingston,1982.0,USA,livinbo01,bobby,livingston
Mickey,Livingston,1914.0,USA,livinmi01,mickey,livingston
Paddy,Livingston,1880.0,USA,livinpa01,paddy,livingston
Jake,Livingstone,1875.0,Russia,livinja01,jake,livingstone
Scott,Livingstone,1965.0,USA,livinsc01,scott,livingstone
Radhames,Liz,1983.0,D.R.,lizra01,radhames,liz
Abel,Lizotte,1870.0,USA,lizotab01,abel,lizotte
Winston,Llenas,1943.0,D.R.,llenawi01,winston,llenas
Clem,Llewellyn,1895.0,USA,llewecl01,clem,llewellyn
Mauricio,Llovera,1996.0,Venezuela,llovema01,mauricio,llovera
Graeme,Lloyd,1967.0,Australia,lloydgr01,graeme,lloyd
John Henry,Lloyd,1884.0,USA,lloydpo99,john henry,lloyd
Kyle,Lloyd,1990.0,USA,lloydky01,kyle,lloyd
Chia-Jen,Lo,1986.0,Taiwan,loch02,chia-jen,lo
Paul,Lo Duca,1972.0,USA,loducpa01,paul,lo duca
Jonathan,Loaisiga,1994.0,Nicaragua,loaisjo01,jonathan,loaisiga
Esteban,Loaiza,1971.0,Mexico,loaizes01,esteban,loaiza
Mike,Loan,1894.0,USA,loanmi01,mike,loan
Bob,Loane,1914.0,USA,loanebo01,bob,loane
Jose,Lobaton,1984.0,Venezuela,lobatjo01,jose,lobaton
Frank,Lobert,1883.0,USA,loberfr01,frank,lobert
Hans,Lobert,1881.0,USA,loberha01,hans,lobert
Kyle,Lobstein,1989.0,USA,lobstky01,kyle,lobstein
Tim,Locastro,1992.0,USA,locasti01,tim,locastro
Harry,Lochhead,1876.0,USA,lochhha01,harry,lochhead
Don,Lock,1936.0,USA,lockdo01,don,lock
Bobby,Locke,1934.0,USA,lockebo01,bobby,locke
Chuck,Locke,1932.0,USA,lockech01,chuck,locke
Jeff,Locke,1987.0,USA,lockeje01,jeff,locke
Marshall,Locke,1857.0,USA,lockema01,marshall,locke
Ron,Locke,1939.0,USA,lockero01,ron,locke
Bob,Locker,1938.0,USA,lockebo02,bob,locker
Walker,Lockett,1994.0,USA,lockean01,walker,lockett
Keith,Lockhart,1964.0,USA,lockhke01,keith,lockhart
Gene,Locklear,1949.0,USA,locklge01,gene,locklear
Tyler,Locklear,2000.0,USA,locklty01,tyler,locklear
Stu,Locklin,1928.0,USA,locklst01,stu,locklin
Whitey,Lockman,1926.0,USA,lockmwh01,whitey,lockman
Brandon,Lockridge,1997.0,USA,lockrbr01,brandon,lockridge
Milo,Lockwood,1858.0,USA,lockwmi01,milo,lockwood
Skip,Lockwood,1946.0,USA,lockwsk01,skip,lockwood
Dario,Lodigiani,1916.0,USA,lodigda01,dario,lodigiani
Nick,Lodolo,1998.0,USA,lodolni01,nick,lodolo
Kameron,Loe,1981.0,USA,loeka01,kameron,loe
George,Loepp,1901.0,USA,loeppge01,george,loepp
Billy,Loes,1929.0,USA,loesbi01,billy,loes
Adam,Loewen,1984.0,CAN,loewead01,adam,loewen
Carlton,Loewer,1973.0,USA,loeweca01,carlton,loewer
Nick,Loftin,1998.0,USA,loftini01,nick,loftin
James,Lofton,1974.0,USA,loftoja01,james,lofton
Kenny,Lofton,1967.0,USA,loftoke01,kenny,lofton
Dick,Loftus,1901.0,USA,loftudi01,dick,loftus
Frank,Loftus,1898.0,USA,loftufr01,frank,loftus
Tom,Loftus,1856.0,USA,loftuto01,tom,loftus
Bob,Logan,1910.0,USA,loganbo01,bob,logan
Boone,Logan,1984.0,USA,loganbo02,boone,logan
Johnny,Logan,1926.0,USA,loganjo01,johnny,logan
Nook,Logan,1979.0,USA,loganno01,nook,logan
Zach,Logue,1996.0,USA,logueza01,zach,logue
Pete,Lohman,1864.0,USA,lohmape01,pete,lohman
Howard,Lohr,1892.0,USA,lohrho01,howard,lohr
Jack,Lohrke,1924.0,USA,lohrkja01,jack,lohrke
Bill,Lohrman,1913.0,USA,lohrmbi01,bill,lohrman
Kyle,Lohse,1978.0,USA,lohseky01,kyle,lohse
Alberto,Lois,1956.0,D.R.,loisal01,alberto,lois
Rich,Loiselle,1972.0,USA,loiseri01,rich,loiselle
Mickey,Lolich,1940.0,USA,lolicmi01,mickey,lolich
Ron,Lolich,1946.0,USA,lolicro01,ron,lolich
Sherm,Lollar,1924.0,USA,lollash01,sherm,lollar
Tim,Lollar,1956.0,USA,lollati01,tim,lollar
Ryan,Lollis,1986.0,USA,lolliry01,ryan,lollis
Doug,Loman,1958.0,USA,lomando01,doug,loman
Steve,Lomasney,1977.0,USA,lomasst01,steve,lomasney
George,Lombard,1975.0,USA,lombage01,george,lombard
Ernie,Lombardi,1908.0,USA,lombaer01,ernie,lombardi
Phil,Lombardi,1963.0,USA,lombaph01,phil,lombardi
Vic,Lombardi,1922.0,USA,lombavi01,vic,lombardi
Lou,Lombardo,1928.0,USA,lombalo01,lou,lombardo
Steve,Lombardozzi,1988.0,USA,lombast02,steve,lombardozzi
Steve,Lombardozzi,1960.0,USA,lombast01,steve,lombardozzi
Kevin,Lomon,1971.0,USA,lomonke01,kevin,lomon
Jim,Lonborg,1942.0,USA,lonboji01,jim,lonborg
Walter,Lonergan,1885.0,USA,lonerwa01,walter,lonergan
James,Loney,1984.0,USA,loneyja01,james,loney
Bill,Long,1960.0,USA,longbi01,bill,long
Bob,Long,1954.0,USA,longbo01,bob,long
Dale,Long,1926.0,USA,longda02,dale,long
Dan,Long,1867.0,USA,longda01,dan,long
Herman,Long,1866.0,USA,longhe01,herman,long
Jeoff,Long,1941.0,USA,longje01,jeoff,long
Jim,Long,1862.0,USA,longji01,jim,long
Jimmie,Long,1898.0,USA,longji02,jimmie,long
Joey,Long,1970.0,USA,longjo01,joey,long
Lep,Long,1888.0,USA,longle01,lep,long
Red,Long,1876.0,CAN,longre01,red,long
Ryan,Long,1973.0,USA,longry01,ryan,long
Sam,Long,1995.0,USA,longsa01,sam,long
Shed,Long,1995.0,USA,longsh01,shed,long
Terrence,Long,1976.0,USA,longte01,terrence,long
Thomas,Long,1860.0,USA,long01,thomas,long
Tom,Long,1890.0,USA,longto01,tom,long
Tom,Long,1898.0,USA,longto02,tom,long
Tony,Longmire,1968.0,USA,longmto01,tony,longmire
Evan,Longoria,1985.0,USA,longoev01,evan,longoria
Joe,Lonnett,1927.0,USA,lonnejo01,joe,lonnett
Bruce,Look,1943.0,USA,lookbr01,bruce,look
Dean,Look,1937.0,USA,lookde01,dean,look
Brian,Looney,1969.0,USA,loonebr01,brian,looney
Aaron,Looper,1976.0,USA,loopeaa01,aaron,looper
Braden,Looper,1974.0,USA,loopebr01,braden,looper
Pete,Loos,1878.0,USA,loospe01,pete,loos
Eddie,Lopat,1918.0,USA,lopated01,eddie,lopat
Stan,Lopata,1925.0,USA,lopatst01,stan,lopata
Art,Lopatka,1919.0,USA,lopatar01,art,lopatka
Joey,Loperfido,1999.0,USA,loperjo01,joey,loperfido
Christian,Lopes,1992.0,USA,lopesch01,christian,lopes
Davey,Lopes,1945.0,USA,lopesda01,davey,lopes
Tim,Lopes,1994.0,USA,lopesti01,tim,lopes
Al,Lopez,1908.0,USA,lopezal01,al,lopez
Albie,Lopez,1971.0,USA,lopezal02,albie,lopez
Alejo,Lopez,1996.0,Mexico,lopezal03,alejo,lopez
Aquilino,Lopez,1975.0,D.R.,lopezaq01,aquilino,lopez
Art,Lopez,1937.0,P.R.,lopezar01,art,lopez
Arturo,Lopez,1983.0,Mexico,lopezar02,arturo,lopez
Aurelio,Lopez,1948.0,Mexico,lopezau01,aurelio,lopez
Carlos,Lopez,1948.0,Mexico,lopezca01,carlos,lopez
Felipe,Lopez,1980.0,P.R.,lopezfe01,felipe,lopez
Hector,Lopez,1929.0,Panama,lopezhe01,hector,lopez
Irving,Lopez,1995.0,Mexico,lopezir01,irving,lopez
Jack,Lopez,1992.0,P.R.,lopezja03,jack,lopez
Jacob,Lopez,1998.0,USA,lopezja04,jacob,lopez
Javier,Lopez,1977.0,P.R.,lopezja02,javier,lopez
Javy,Lopez,1970.0,P.R.,lopezja01,javy,lopez
Jorge,Lopez,1993.0,P.R.,lopezjo02,jorge,lopez
Jose,Lopez,1983.0,Venezuela,lopezjo01,jose,lopez
José,Lopez,1999.0,D.R.,lopezjo03,jose,lopez
Luis,Lopez,1973.0,USA,lopezlu03,luis,lopez
Luis,Lopez,1964.0,USA,lopezlu01,luis,lopez
Luis,Lopez,1970.0,P.R.,lopezlu02,luis,lopez
Marcelino,Lopez,1943.0,Cuba,lopezma01,marcelino,lopez
Mendy,Lopez,1973.0,D.R.,lopezme01,mendy,lopez
Mickey,Lopez,1973.0,USA,lopezmi01,mickey,lopez
Nicky,Lopez,1995.0,USA,lopezni01,nicky,lopez
Otto,Lopez,1998.0,D.R.,lopezot01,otto,lopez
Pablo,Lopez,1996.0,Venezuela,lopezpa01,pablo,lopez
Pedro,Lopez,1984.0,D.R.,lopezpe01,pedro,lopez
Rafael,Lopez,1987.0,USA,lopezra02,rafael,lopez
Ramon,Lopez,1933.0,Cuba,lopezra01,ramon,lopez
Reynaldo,Lopez,1994.0,D.R.,lopezre01,reynaldo,lopez
Rodrigo,Lopez,1975.0,Mexico,lopezro01,rodrigo,lopez
Wilton,Lopez,1983.0,Nicaragua,lopezwi01,wilton,lopez
Yoan,Lopez,1993.0,Cuba,lopezyo01,yoan,lopez
Bris,Lord,1883.0,USA,lordbr01,bris,lord
Carlton,Lord,1900.0,USA,lordca01,carlton,lord
Harry,Lord,1882.0,USA,lordha01,harry,lord
Lefty,Lorenzen,1893.0,USA,lorenle01,lefty,lorenzen
Michael,Lorenzen,1992.0,USA,lorenmi01,michael,lorenzen
Mark,Loretta,1971.0,USA,loretma01,mark,loretta
Andrew,Lorraine,1972.0,USA,lorraan01,andrew,lorraine
Joe,Lotz,1891.0,USA,lotzjo01,joe,lotz
Scott,Loucks,1956.0,USA,loucksc01,scott,loucks
Art,Loudell,1882.0,USA,loudear01,art,loudell
William,Louden,1883.0,USA,loudeba01,william,louden
Charlie,Loudenslager,1881.0,USA,loudech01,charlie,loudenslager
David,Lough,1986.0,USA,loughda01,david,lough
Larry,Loughlin,1941.0,USA,loughla01,larry,loughlin
Bill,Loughran,1862.0,USA,loughbi01,bill,loughran
Don,Loun,1940.0,USA,loundo01,don,loun
Aaron,Loup,1987.0,USA,loupaa01,aaron,loup
Ryan,Loutos,1999.0,USA,loutory01,ryan,loutos
Shane,Loux,1979.0,USA,louxsh01,shane,loux
Slim,Love,1890.0,USA,lovesl01,slim,love
Tom,Lovelace,1897.0,USA,lovelto01,tom,lovelace
Vance,Lovelace,1963.0,USA,lovelva01,vance,lovelace
Richard,Lovelady,1995.0,USA,lovelri01,richard,lovelady
Lynn,Lovenguth,1922.0,USA,lovenly01,lynn,lovenguth
John,Lovett,1877.0,USA,lovetjo01,john,lovett
Len,Lovett,1852.0,USA,lovetle01,len,lovett
Mem,Lovett,1912.0,USA,lovetme01,mem,lovett
Tom,Lovett,1863.0,USA,lovetto01,tom,lovett
Jay,Loviglio,1956.0,USA,lovigja01,jay,loviglio
Joe,Lovitto,1951.0,USA,lovitjo01,joe,lovitto
Pete,Lovrich,1942.0,USA,lovripe01,pete,lovrich
Torey,Lovullo,1965.0,USA,lovulto01,torey,lovullo
Fletcher,Low,1893.0,USA,lowfl01,fletcher,low
Rhett,Lowder,2002.0,USA,lowderh01,rhett,lowder
Grover,Lowdermilk,1885.0,USA,lowdegr01,grover,lowdermilk
Lou,Lowdermilk,1887.0,USA,lowdelo01,lou,lowdermilk
Bobby,Lowe,1865.0,USA,lowebo01,bobby,lowe
Brandon,Lowe,1994.0,USA,lowebr01,brandon,lowe
Derek,Lowe,1973.0,USA,lowede01,derek,lowe
Dick,Lowe,1854.0,USA,lowedi01,dick,lowe
George,Lowe,1895.0,USA,lowege01,george,lowe
Josh,Lowe,1998.0,USA,lowejo01,josh,lowe
Mark,Lowe,1983.0,USA,lowema01,mark,lowe
Nathaniel,Lowe,1995.0,USA,lowena01,nathaniel,lowe
Sean,Lowe,1971.0,USA,lowese01,sean,lowe
Mike,Lowell,1974.0,P.R.,lowelmi01,mike,lowell
John,Lowenstein,1947.0,USA,lowenjo01,john,lowenstein
Devon,Lowery,1983.0,USA,lowerde01,devon,lowery
Terrell,Lowery,1970.0,USA,lowerte01,terrell,lowery
Turk,Lown,1924.0,USA,lowntu01,turk,lown
Peanuts,Lowrey,1917.0,USA,lowrepe01,peanuts,lowrey
Jed,Lowrie,1984.0,USA,lowrije01,jed,lowrie
Dwight,Lowry,1957.0,USA,lowrydw01,dwight,lowry
Noah,Lowry,1980.0,USA,lowryno01,noah,lowry
Sam,Lowry,1920.0,USA,lowrysa01,sam,lowry
Zac,Lowther,1996.0,USA,lowthza01,zac,lowther
Mike,Loynd,1964.0,USA,loyndmi01,mike,loynd
Willie,Lozado,1959.0,USA,lozadwi01,willie,lozado
Steve,Lubratich,1955.0,USA,lubrast01,steve,lubratich
Hal,Luby,1913.0,USA,lubyha01,hal,luby
Pat,Luby,1869.0,USA,lubypa01,pat,luby
Johnny,Lucadello,1919.0,USA,lucadjo01,johnny,lucadello
Easton,Lucas,1996.0,USA,lucasea01,easton,lucas
Ed,Lucas,1982.0,USA,lucased01,ed,lucas
Fred,Lucas,1903.0,USA,lucasfr01,fred,lucas
Gary,Lucas,1954.0,USA,lucasga01,gary,lucas
Johnny,Lucas,1903.0,USA,lucasjo01,johnny,lucas
Josh,Lucas,1990.0,USA,lucasjo02,josh,lucas
Ray,Lucas,1908.0,USA,lucasra01,ray,lucas
Red,Lucas,1902.0,USA,lucasre01,red,lucas
Frank,Lucchesi,1926.0,USA,lucchfr99,frank,lucchesi
Joey,Lucchesi,1993.0,USA,lucchjo01,joey,lucchesi
Frank,Luce,1896.0,USA,lucefr01,frank,luce
Joe,Lucey,1897.0,USA,luceyjo01,joe,lucey
Elvis,Luciano,2000.0,D.R.,luciael01,elvis,luciano
Marco,Luciano,2001.0,D.R.,luciama01,marco,luciano
Con,Lucid,1874.0,Ireland,lucidco01,con,lucid
Lou,Lucier,1918.0,USA,lucielo01,lou,lucier
Jonathan,Lucroy,1986.0,USA,lucrojo01,jonathan,lucroy
Donny,Lucy,1982.0,USA,lucydo01,donny,lucy
Fred,Luderus,1885.0,USA,luderfr01,fred,luderus
Willie,Ludolph,1900.0,USA,ludolwi01,willie,ludolph
Eric,Ludwick,1971.0,USA,ludwier01,eric,ludwick
Ryan,Ludwick,1978.0,USA,ludwiry01,ryan,ludwick
Bill,Ludwig,1882.0,USA,ludwibi01,bill,ludwig
Roy,Luebbe,1900.0,USA,luebbro01,roy,luebbe
Steve,Luebber,1949.0,USA,luebbst01,steve,luebber
Larry,Luebbers,1969.0,USA,luebbla01,larry,luebbers
Cory,Luebke,1985.0,USA,luebkco01,cory,luebke
Dick,Luebke,1935.0,USA,luebkdi01,dick,luebke
Rick,Luecken,1960.0,USA,lueckri01,rick,luecken
Josh,Lueke,1984.0,USA,luekejo01,josh,lueke
Lucas,Luetge,1987.0,USA,luetglu01,lucas,luetge
Harry,Luff,1852.0,USA,luffhe01,harry,luff
Dawel,Lugo,1994.0,D.R.,lugoda01,dawel,lugo
Julio,Lugo,1975.0,D.R.,lugoju01,julio,lugo
Ruddy,Lugo,1980.0,D.R.,lugoru01,ruddy,lugo
Seth,Lugo,1989.0,USA,lugose01,seth,lugo
Urbano,Lugo,1962.0,Venezuela,lugour01,urbano,lugo
Wild Bill,Luhrsen,1884.0,USA,luhrswi01,wild bill,luhrsen
Rob,Lukachyk,1968.0,USA,lukacro01,rob,lukachyk
Mark,Lukasiewicz,1973.0,USA,lukasma01,mark,lukasiewicz
Matt,Luke,1971.0,USA,lukema01,matt,luke
Al,Lukens,1868.0,USA,lukenal01,al,lukens
Nathan,Lukes,1994.0,USA,lukesna01,nathan,lukes
Eddie,Lukon,1920.0,USA,lukoned01,eddie,lukon
Mike,Lum,1945.0,USA,lummi01,mike,lum
Ralph,Lumenti,1936.0,USA,lumenra01,ralph,lumenti
Harry,Lumley,1880.0,USA,lumleha01,harry,lumley
Jerry,Lumpe,1933.0,USA,lumpeje01,jerry,lumpe
Hector,Luna,1980.0,D.R.,lunahe01,hector,luna
Memo,Luna,1930.0,Mexico,luname01,memo,luna
Fernando,Lunar,1977.0,Venezuela,lunarfe01,fernando,lunar
Don,Lund,1923.0,USA,lunddo01,don,lund
Gordy,Lund,1941.0,USA,lundgo01,gordy,lund
Jack,Lundbom,1877.0,USA,lundbja01,jack,lundbom
Carl,Lundgren,1880.0,USA,lundgca01,carl,lundgren
Del,Lundgren,1899.0,USA,lundgde01,del,lundgren
David,Lundquist,1973.0,USA,lundqda01,david,lundquist
Tom,Lundstedt,1949.0,USA,lundsto01,tom,lundstedt
Dick,Lundy,1898.0,USA,lundydi01,dick,lundy
Trey,Lunsford,1979.0,USA,lunsftr01,trey,lunsford
Harry,Lunte,1892.0,USA,lunteha01,harry,lunte
Tony,Lupien,1917.0,USA,lupieto01,tony,lupien
Al,Luplow,1939.0,USA,luploal01,al,luplow
Jordan,Luplow,1993.0,USA,luplojo01,jordan,luplow
Dolf,Luque,1890.0,Cuba,luquedo01,dolf,luque
Scott,Lusader,1964.0,USA,lusadsc01,scott,lusader
Billy,Lush,1873.0,USA,lushbi01,billy,lush
Ernie,Lush,1885.0,USA,lusher01,ernie,lush
Johnny,Lush,1885.0,USA,lushjo01,johnny,lush
Charlie,Luskey,1876.0,USA,luskech01,charlie,luskey
Luke,Lutenberg,1864.0,USA,lutenlu01,luke,lutenberg
Lyle,Luttrell,1930.0,USA,luttrly01,lyle,luttrell
Donald,Lutz,1989.0,USA,lutzdo01,donald,lutz
Joe,Lutz,1925.0,USA,lutzjo01,joe,lutz
Red,Lutz,1898.0,USA,lutzre01,red,lutz
Zach,Lutz,1986.0,USA,lutzza01,zach,lutz
Rube,Lutzke,1897.0,USA,lutzkru01,rube,lutzke
Keith,Luuloa,1974.0,USA,luuloke01,keith,luuloa
Gavin,Lux,1997.0,USA,luxga01,gavin,lux
Jesus,Luzardo,1997.0,Peru,luzarje01,jesus,luzardo
Greg,Luzinski,1950.0,USA,luzingr01,greg,luzinski
Mitch,Lyden,1964.0,USA,lydenmi01,mitch,lyden
Scott,Lydy,1968.0,USA,lydysc01,scott,lydy
Jim,Lyle,1900.0,USA,lyleji01,jim,lyle
Sparky,Lyle,1944.0,USA,lylesp01,sparky,lyle
Jordan,Lyles,1990.0,USA,lylesjo01,jordan,lyles
Adrian,Lynch,1897.0,USA,lynchad01,adrian,lynch
Daniel,Lynch,1996.0,USA,lynchda02,daniel,lynch
Danny,Lynch,1926.0,USA,lynchda01,danny,lynch
Ed,Lynch,1956.0,USA,lynched01,ed,lynch
Henry,Lynch,1866.0,USA,lynchhe01,henry,lynch
Jack,Lynch,1857.0,USA,lynchja01,jack,lynch
Jerry,Lynch,1930.0,USA,lynchje01,jerry,lynch
Mike,Lynch,1875.0,USA,lynchmi01,mike,lynch
Mike,Lynch,1880.0,USA,lynchmi02,mike,lynch
Thomas,Lynch,1863.0,USA,lynchto02,thomas,lynch
Tom,Lynch,1860.0,USA,lynchto01,tom,lynch
Walt,Lynch,1897.0,USA,lynchwa01,walt,lynch
Byrd,Lynn,1889.0,USA,lynnby01,byrd,lynn
Fred,Lynn,1952.0,USA,lynnfr01,fred,lynn
Jerry,Lynn,1916.0,USA,lynnje01,jerry,lynn
Lance,Lynn,1987.0,USA,lynnla01,lance,lynn
Red,Lynn,1913.0,USA,lynnre01,red,lynn
Brandon,Lyon,1979.0,USA,lyonbr01,brandon,lyon
Russ,Lyon,1913.0,USA,lyonru01,russ,lyon
Al,Lyons,1918.0,USA,lyonsal01,al,lyons
Barry,Lyons,1960.0,USA,lyonsba01,barry,lyons
Bill,Lyons,1958.0,USA,lyonsbi01,bill,lyons
Curt,Lyons,1974.0,USA,lyonscu01,curt,lyons
Denny,Lyons,1866.0,USA,lyonsde01,denny,lyons
Ed,Lyons,1923.0,USA,lyonsed01,ed,lyons
Harry,Lyons,1866.0,USA,lyonsha01,harry,lyons
Hersh,Lyons,1915.0,USA,lyonshe01,hersh,lyons
Pat,Lyons,1860.0,CAN,lyonspa01,pat,lyons
Steve,Lyons,1960.0,USA,lyonsst01,steve,lyons
Ted,Lyons,1900.0,USA,lyonste01,ted,lyons
Terry,Lyons,1908.0,USA,lyonste02,terry,lyons
Toby,Lyons,1869.0,USA,lyonsto01,toby,lyons
Tony,Lyons,1891.0,USA,lyonsge01,tony,lyons
Tyler,Lyons,1988.0,USA,lyonsty01,tyler,lyons
Rick,Lysander,1953.0,USA,lysanri01,rick,lysander
John,Lyston,1867.0,USA,lystobi01,john,lyston
Dad,Lytle,1862.0,USA,lytleda01,dad,lytle
Jim,Lyttle,1946.0,USA,lyttlji01,jim,lyttle
Duke,Maas,1929.0,USA,maasdu01,duke,maas
Kevin,Maas,1965.0,USA,maaske01,kevin,maas
Bob,Mabe,1929.0,USA,mabebo01,bob,mabe
Chris,Mabeus,1979.0,USA,mabeuch01,chris,mabeus
John,Mabry,1970.0,USA,mabryjo01,john,mabry
Mac,MacArthur,1862.0,Scotland,macarma01,mac,macarthur
Frank,MacCormack,1954.0,USA,maccofr01,frank,maccormack
Bill,Macdonald,1929.0,USA,macdobi01,bill,macdonald
Bob,Macdonald,1965.0,USA,macdobo01,bob,macdonald
Harvey,MacDonald,1898.0,USA,macdoha01,harvey,macdonald
Malcolm,MacDonald,1872.0,USA,mcdonji02,malcolm,macdonald
Mike,MacDougal,1977.0,USA,macdomi01,mike,macdougal
Harry,Mace,1866.0,USA,maceji01,harry,mace
Mike,Macfarlane,1964.0,USA,macfami01,mike,macfarlane
Danny,MacFayden,1905.0,USA,macfada01,danny,macfayden
Ed,MacGamwell,1878.0,USA,macgaed01,ed,macgamwell
Ken,Macha,1950.0,USA,machake01,ken,macha
Mike,Macha,1954.0,USA,machami01,mike,macha
Alejandro,Machado,1982.0,Venezuela,machaal01,alejandro,machado
Anderson,Machado,1981.0,Venezuela,machaan01,anderson,machado
Andres,Machado,1993.0,Venezuela,machaan02,andres,machado
Dixon,Machado,1992.0,Venezuela,machadi01,dixon,machado
Julio,Machado,1965.0,Venezuela,machaju01,julio,machado
Manny,Machado,1992.0,USA,machama01,manny,machado
Robert,Machado,1973.0,Venezuela,macharo01,robert,machado
Chuck,Machemehl,1946.0,USA,machech01,chuck,machemehl
Dave,Machemer,1951.0,USA,macheda01,dave,machemer
Jean,Machi,1982.0,Venezuela,machije01,jean,machi
Vimael,Machin,1993.0,P.R.,machivi01,vimael,machin
Drew,Macias,1983.0,USA,maciadr01,drew,macias
Jose,Macias,1972.0,Panama,maciajo01,jose,macias
Josh,Maciejewski,1995.0,USA,maciejo01,josh,maciejewski
Bill,Mack,1885.0,USA,mackbi01,bill,mack
Connie,Mack,1862.0,USA,mackco01,connie,mack
Denny,Mack,1850.0,USA,mackde01,denny,mack
Earle,Mack,1890.0,USA,mackea01,earle,mack
Frank,Mack,1900.0,USA,mackfr01,frank,mack
Joe,Mack,1912.0,USA,mackjo01,joe,mack
Quinn,Mack,1965.0,USA,mackqu01,quinn,mack
Ray,Mack,1916.0,USA,mackra01,ray,mack
Reddy,Mack,1866.0,Ireland,mackre01,reddy,mack
Shane,Mack,1963.0,USA,macksh01,shane,mack
Tony,Mack,1961.0,USA,mackto01,tony,mack
Pete,Mackanin,1951.0,USA,mackape01,pete,mackanin
Eric,MacKenzie,1932.0,CAN,mackeer01,eric,mackenzie
Gordon,MacKenzie,1937.0,USA,mackego01,gordon,mackenzie
Ken,MacKenzie,1934.0,CAN,mackeke01,ken,mackenzie
Biz,Mackey,1897.0,USA,mackebi99,biz,mackey
Felix,Mackiewicz,1917.0,USA,mackife01,felix,mackiewicz
David,MacKinnon,1994.0,USA,mackida01,david,mackinnon
John,Mackinson,1923.0,USA,mackijo01,john,mackinson
Steve,Macko,1954.0,USA,mackost01,steve,macko
Rob,Mackowiak,1976.0,USA,mackoro01,rob,mackowiak
Evan,MacLane,1982.0,USA,maclaev01,evan,maclane
Billy,MacLeod,1942.0,USA,maclebi01,billy,macleod
